Device: cuda
Loading datasets...
Loaded train: 640582 samples
Loaded val: 80073 samples
Loaded test: 80073 samples
Train samples: 640582, Val samples: 80073, Test samples: 80073
Train batches: 5005, Val batches: 313
Model initialized with u_dim=374, hidden_dim=64, num_layers=4, p_dim=64

============================================================
PHASE 1: Adam Optimizer (DeepONet Parameter Groups)
============================================================
  Epoch 1 | Batch 100/5005 | Batch Loss: 0.040669
  Epoch 2 | Batch 2600/5005 | Batch Loss: 0.000126
  Epoch 2 | Batch 2700/5005 | Batch Loss: 0.000147
  Epoch 2 | Batch 2800/5005 | Batch Loss: 0.000242
  Epoch 2 | Batch 2900/5005 | Batch Loss: 0.000258
  Epoch 2 | Batch 3000/5005 | Batch Loss: 0.000113
  Epoch 2 | Batch 3100/5005 | Batch Loss: 0.001180
  Epoch 2 | Batch 3200/5005 | Batch Loss: 0.000757
  Epoch 2 | Batch 3300/5005 | Batch Loss: 0.000117
  Epoch 2 | Batch 3400/5005 | Batch Loss: 0.000133
  Epoch 2 | Batch 3500/5005 | Batch Loss: 0.000194
  Epoch 2 | Batch 3600/5005 | Batch Loss: 0.000138
  Epoch 2 | Batch 3700/5005 | Batch Loss: 0.004491
  Epoch 2 | Batch 3800/5005 | Batch Loss: 0.000128
  Epoch 2 | Batch 3900/5005 | Batch Loss: 0.002241
  Epoch 2 | Batch 4000/5005 | Batch Loss: 0.000117
  Epoch 2 | Batch 4100/5005 | Batch Loss: 0.000104
  Epoch 2 | Batch 4200/5005 | Batch Loss: 0.000118
  Epoch 2 | Batch 4300/5005 | Batch Loss: 0.000274
  Epoch 2 | Batch 4400/5005 | Batch Loss: 0.000287
  Epoch 2 | Batch 4500/5005 | Batch Loss: 0.000122
  Epoch 2 | Batch 4600/5005 | Batch Loss: 0.000740
  Epoch 2 | Batch 4700/5005 | Batch Loss: 0.000126
  Epoch 2 | Batch 4800/5005 | Batch Loss: 0.000116
  Epoch 2 | Batch 4900/5005 | Batch Loss: 0.000291
  Epoch 2 | Batch 5000/5005 | Batch Loss: 0.000098

Fine-tune Epoch 2/50 | Time: 472.2s
  Train Loss: 0.000864 | Val MSE: 0.001810
------------------------------------------------------------
  Epoch 3 | Batch 100/5005 | Batch Loss: 0.000115
  Epoch 3 | Batch 200/5005 | Batch Loss: 0.003806
  Epoch 3 | Batch 300/5005 | Batch Loss: 0.000115
  Epoch 3 | Batch 400/5005 | Batch Loss: 0.000095
  Epoch 3 | Batch 500/5005 | Batch Loss: 0.000125
  Epoch 3 | Batch 600/5005 | Batch Loss: 0.000114
  Epoch 3 | Batch 700/5005 | Batch Loss: 0.000127
  Epoch 3 | Batch 800/5005 | Batch Loss: 0.000096
  Epoch 3 | Batch 900/5005 | Batch Loss: 0.000144
  Epoch 3 | Batch 1000/5005 | Batch Loss: 0.000112
  Epoch 3 | Batch 1100/5005 | Batch Loss: 0.000163
  Epoch 3 | Batch 1200/5005 | Batch Loss: 0.000109
  Epoch 3 | Batch 1300/5005 | Batch Loss: 0.000146
  Epoch 3 | Batch 1400/5005 | Batch Loss: 0.000138
  Epoch 3 | Batch 1500/5005 | Batch Loss: 0.000118
  Epoch 3 | Batch 1600/5005 | Batch Loss: 0.000107
  Epoch 3 | Batch 1700/5005 | Batch Loss: 0.000112
  Epoch 3 | Batch 1800/5005 | Batch Loss: 0.000118
  Epoch 3 | Batch 1900/5005 | Batch Loss: 0.000268
  Epoch 3 | Batch 2000/5005 | Batch Loss: 0.000192
  Epoch 3 | Batch 2100/5005 | Batch Loss: 0.000121
  Epoch 3 | Batch 2200/5005 | Batch Loss: 0.000125
  Epoch 3 | Batch 2300/5005 | Batch Loss: 0.000224
  Epoch 3 | Batch 2400/5005 | Batch Loss: 0.000117
  Epoch 3 | Batch 2500/5005 | Batch Loss: 0.000120
  Epoch 3 | Batch 2600/5005 | Batch Loss: 0.000112
  Epoch 3 | Batch 2700/5005 | Batch Loss: 0.007656
  Epoch 3 | Batch 2800/5005 | Batch Loss: 0.000130
  Epoch 3 | Batch 2900/5005 | Batch Loss: 0.000108
  Epoch 3 | Batch 3000/5005 | Batch Loss: 0.000122
  Epoch 3 | Batch 3100/5005 | Batch Loss: 0.000138
  Epoch 3 | Batch 3200/5005 | Batch Loss: 0.000115
  Epoch 3 | Batch 3300/5005 | Batch Loss: 0.000110
  Epoch 3 | Batch 3400/5005 | Batch Loss: 0.000291
  Epoch 3 | Batch 3500/5005 | Batch Loss: 0.000107
  Epoch 3 | Batch 3600/5005 | Batch Loss: 0.000125
  Epoch 3 | Batch 3700/5005 | Batch Loss: 0.000116
  Epoch 3 | Batch 3800/5005 | Batch Loss: 0.000112
  Epoch 3 | Batch 3900/5005 | Batch Loss: 0.000238
  Epoch 3 | Batch 4000/5005 | Batch Loss: 0.000129
  Epoch 3 | Batch 4100/5005 | Batch Loss: 0.000126
  Epoch 3 | Batch 4200/5005 | Batch Loss: 0.001419
  Epoch 3 | Batch 4300/5005 | Batch Loss: 0.000111
  Epoch 3 | Batch 4400/5005 | Batch Loss: 0.005187
  Epoch 3 | Batch 4500/5005 | Batch Loss: 0.000110
  Epoch 3 | Batch 4600/5005 | Batch Loss: 0.000105
  Epoch 3 | Batch 4700/5005 | Batch Loss: 0.000127
  Epoch 3 | Batch 4800/5005 | Batch Loss: 0.000101
  Epoch 3 | Batch 4900/5005 | Batch Loss: 0.000132
  Epoch 3 | Batch 5000/5005 | Batch Loss: 0.001469

Fine-tune Epoch 3/50 | Time: 467.5s
  Train Loss: 0.000828 | Val MSE: 0.001590
------------------------------------------------------------
  Epoch 4 | Batch 100/5005 | Batch Loss: 0.003747
  Epoch 4 | Batch 200/5005 | Batch Loss: 0.000107
  Epoch 4 | Batch 300/5005 | Batch Loss: 0.000218
  Epoch 4 | Batch 400/5005 | Batch Loss: 0.000117
  Epoch 4 | Batch 500/5005 | Batch Loss: 0.000099
  Epoch 4 | Batch 600/5005 | Batch Loss: 0.000113
  Epoch 4 | Batch 700/5005 | Batch Loss: 0.000097
  Epoch 4 | Batch 800/5005 | Batch Loss: 0.000110
  Epoch 4 | Batch 900/5005 | Batch Loss: 0.000114
  Epoch 4 | Batch 1000/5005 | Batch Loss: 0.000089
  Epoch 4 | Batch 1100/5005 | Batch Loss: 0.000104
  Epoch 4 | Batch 1200/5005 | Batch Loss: 0.000108
  Epoch 4 | Batch 1300/5005 | Batch Loss: 0.000127
  Epoch 4 | Batch 1400/5005 | Batch Loss: 0.000123
  Epoch 4 | Batch 1500/5005 | Batch Loss: 0.000113
  Epoch 4 | Batch 1600/5005 | Batch Loss: 0.000178
  Epoch 4 | Batch 1700/5005 | Batch Loss: 0.000111
  Epoch 4 | Batch 1800/5005 | Batch Loss: 0.000138
  Epoch 4 | Batch 1900/5005 | Batch Loss: 0.012101
  Epoch 4 | Batch 2000/5005 | Batch Loss: 0.000129
  Epoch 4 | Batch 2100/5005 | Batch Loss: 0.000252
  Epoch 4 | Batch 2200/5005 | Batch Loss: 0.000250
  Epoch 4 | Batch 2300/5005 | Batch Loss: 0.000130
  Epoch 4 | Batch 2400/5005 | Batch Loss: 0.000100
  Epoch 4 | Batch 2500/5005 | Batch Loss: 0.000165
  Epoch 4 | Batch 2600/5005 | Batch Loss: 0.000129
  Epoch 4 | Batch 2700/5005 | Batch Loss: 0.000108
  Epoch 4 | Batch 2800/5005 | Batch Loss: 0.000097
  Epoch 4 | Batch 2900/5005 | Batch Loss: 0.000103
  Epoch 4 | Batch 3000/5005 | Batch Loss: 0.000146
  Epoch 4 | Batch 3100/5005 | Batch Loss: 0.000112
  Epoch 4 | Batch 3200/5005 | Batch Loss: 0.000199
  Epoch 4 | Batch 3300/5005 | Batch Loss: 0.000102
  Epoch 4 | Batch 3400/5005 | Batch Loss: 0.000101
  Epoch 4 | Batch 3500/5005 | Batch Loss: 0.000094
  Epoch 4 | Batch 3600/5005 | Batch Loss: 0.000108
  Epoch 4 | Batch 3700/5005 | Batch Loss: 0.000102
  Epoch 4 | Batch 3800/5005 | Batch Loss: 0.000099
  Epoch 4 | Batch 3900/5005 | Batch Loss: 0.000259
  Epoch 4 | Batch 4000/5005 | Batch Loss: 0.000119
  Epoch 4 | Batch 4100/5005 | Batch Loss: 0.000106
  Epoch 4 | Batch 4200/5005 | Batch Loss: 0.000111
  Epoch 4 | Batch 4300/5005 | Batch Loss: 0.000147
  Epoch 4 | Batch 4400/5005 | Batch Loss: 0.000090
  Epoch 4 | Batch 4500/5005 | Batch Loss: 0.000113
  Epoch 4 | Batch 4600/5005 | Batch Loss: 0.000088
  Epoch 4 | Batch 4700/5005 | Batch Loss: 0.000105
  Epoch 4 | Batch 4800/5005 | Batch Loss: 0.000932
  Epoch 4 | Batch 4900/5005 | Batch Loss: 0.000104
  Epoch 4 | Batch 5000/5005 | Batch Loss: 0.000104

Fine-tune Epoch 4/50 | Time: 469.0s
  Train Loss: 0.000800 | Val MSE: 0.001598
------------------------------------------------------------
  Epoch 5 | Batch 100/5005 | Batch Loss: 0.004089
  Epoch 5 | Batch 200/5005 | Batch Loss: 0.000111
  Epoch 5 | Batch 300/5005 | Batch Loss: 0.000101
  Epoch 5 | Batch 400/5005 | Batch Loss: 0.000114
  Epoch 5 | Batch 500/5005 | Batch Loss: 0.000341
  Epoch 5 | Batch 600/5005 | Batch Loss: 0.000285
  Epoch 5 | Batch 700/5005 | Batch Loss: 0.000101
  Epoch 5 | Batch 800/5005 | Batch Loss: 0.000218
  Epoch 5 | Batch 900/5005 | Batch Loss: 0.002114
  Epoch 5 | Batch 1000/5005 | Batch Loss: 0.000117
  Epoch 5 | Batch 1100/5005 | Batch Loss: 0.000100
  Epoch 5 | Batch 1200/5005 | Batch Loss: 0.000108
  Epoch 5 | Batch 1300/5005 | Batch Loss: 0.000091
  Epoch 5 | Batch 1400/5005 | Batch Loss: 0.000144
  Epoch 5 | Batch 1500/5005 | Batch Loss: 0.010900
  Epoch 5 | Batch 1600/5005 | Batch Loss: 0.000125
  Epoch 5 | Batch 1700/5005 | Batch Loss: 0.000110
  Epoch 5 | Batch 1800/5005 | Batch Loss: 0.000114
  Epoch 5 | Batch 1900/5005 | Batch Loss: 0.000119
  Epoch 5 | Batch 2000/5005 | Batch Loss: 0.000119
  Epoch 5 | Batch 2100/5005 | Batch Loss: 0.000095
  Epoch 5 | Batch 2200/5005 | Batch Loss: 0.000110
  Epoch 5 | Batch 2300/5005 | Batch Loss: 0.000139
  Epoch 5 | Batch 2400/5005 | Batch Loss: 0.000156
  Epoch 5 | Batch 2500/5005 | Batch Loss: 0.000101
  Epoch 5 | Batch 2600/5005 | Batch Loss: 0.000095
  Epoch 5 | Batch 2700/5005 | Batch Loss: 0.003732
  Epoch 5 | Batch 2800/5005 | Batch Loss: 0.000102
  Epoch 5 | Batch 2900/5005 | Batch Loss: 0.000105
  Epoch 5 | Batch 3000/5005 | Batch Loss: 0.003679
  Epoch 5 | Batch 3100/5005 | Batch Loss: 0.000127
  Epoch 5 | Batch 3200/5005 | Batch Loss: 0.000103
  Epoch 5 | Batch 3300/5005 | Batch Loss: 0.000094
  Epoch 5 | Batch 3400/5005 | Batch Loss: 0.000101
  Epoch 5 | Batch 3500/5005 | Batch Loss: 0.001682
  Epoch 5 | Batch 3600/5005 | Batch Loss: 0.000092
  Epoch 5 | Batch 3700/5005 | Batch Loss: 0.000100
  Epoch 5 | Batch 3800/5005 | Batch Loss: 0.000096
  Epoch 5 | Batch 3900/5005 | Batch Loss: 0.000126
  Epoch 5 | Batch 4000/5005 | Batch Loss: 0.000098
  Epoch 5 | Batch 4100/5005 | Batch Loss: 0.000093
  Epoch 5 | Batch 4200/5005 | Batch Loss: 0.000093
  Epoch 5 | Batch 4300/5005 | Batch Loss: 0.000117
  Epoch 5 | Batch 4400/5005 | Batch Loss: 0.004202
  Epoch 5 | Batch 4500/5005 | Batch Loss: 0.000089
  Epoch 5 | Batch 4600/5005 | Batch Loss: 0.000125
  Epoch 5 | Batch 4700/5005 | Batch Loss: 0.000198
  Epoch 5 | Batch 4800/5005 | Batch Loss: 0.000120
  Epoch 5 | Batch 4900/5005 | Batch Loss: 0.020476
  Epoch 5 | Batch 5000/5005 | Batch Loss: 0.000186

Fine-tune Epoch 5/50 | Time: 487.1s
  Train Loss: 0.000785 | Val MSE: 0.001874
------------------------------------------------------------
  Epoch 6 | Batch 100/5005 | Batch Loss: 0.000123
  Epoch 6 | Batch 200/5005 | Batch Loss: 0.000102
  Epoch 6 | Batch 300/5005 | Batch Loss: 0.005295
  Epoch 6 | Batch 400/5005 | Batch Loss: 0.001679
  Epoch 6 | Batch 500/5005 | Batch Loss: 0.000098
  Epoch 6 | Batch 600/5005 | Batch Loss: 0.000850
  Epoch 6 | Batch 700/5005 | Batch Loss: 0.000147
  Epoch 6 | Batch 800/5005 | Batch Loss: 0.000171
  Epoch 6 | Batch 900/5005 | Batch Loss: 0.001592
  Epoch 6 | Batch 1000/5005 | Batch Loss: 0.000121
  Epoch 6 | Batch 1100/5005 | Batch Loss: 0.000176
  Epoch 6 | Batch 1200/5005 | Batch Loss: 0.000131
  Epoch 6 | Batch 1300/5005 | Batch Loss: 0.000128
  Epoch 6 | Batch 1400/5005 | Batch Loss: 0.000092
  Epoch 6 | Batch 1500/5005 | Batch Loss: 0.000143
  Epoch 6 | Batch 1600/5005 | Batch Loss: 0.000104
  Epoch 6 | Batch 1700/5005 | Batch Loss: 0.000093
  Epoch 6 | Batch 1800/5005 | Batch Loss: 0.001471
  Epoch 6 | Batch 1900/5005 | Batch Loss: 0.000116
  Epoch 6 | Batch 2000/5005 | Batch Loss: 0.000156
  Epoch 6 | Batch 2100/5005 | Batch Loss: 0.000267
  Epoch 6 | Batch 2200/5005 | Batch Loss: 0.000108
  Epoch 6 | Batch 2300/5005 | Batch Loss: 0.000110
  Epoch 6 | Batch 2400/5005 | Batch Loss: 0.000087
  Epoch 6 | Batch 2500/5005 | Batch Loss: 0.000106
  Epoch 6 | Batch 2600/5005 | Batch Loss: 0.000154
  Epoch 6 | Batch 2700/5005 | Batch Loss: 0.000083
  Epoch 6 | Batch 2800/5005 | Batch Loss: 0.000098
  Epoch 6 | Batch 2900/5005 | Batch Loss: 0.000094
  Epoch 6 | Batch 3000/5005 | Batch Loss: 0.000092
  Epoch 6 | Batch 3100/5005 | Batch Loss: 0.000112
  Epoch 6 | Batch 3200/5005 | Batch Loss: 0.000126
  Epoch 6 | Batch 3300/5005 | Batch Loss: 0.000128
  Epoch 6 | Batch 3400/5005 | Batch Loss: 0.000124
  Epoch 6 | Batch 3500/5005 | Batch Loss: 0.000111
  Epoch 6 | Batch 3600/5005 | Batch Loss: 0.000108
  Epoch 6 | Batch 3700/5005 | Batch Loss: 0.000094
  Epoch 6 | Batch 3800/5005 | Batch Loss: 0.000136
  Epoch 6 | Batch 3900/5005 | Batch Loss: 0.000124
  Epoch 6 | Batch 4000/5005 | Batch Loss: 0.000398
  Epoch 6 | Batch 4100/5005 | Batch Loss: 0.002091
  Epoch 6 | Batch 4200/5005 | Batch Loss: 0.000181
  Epoch 6 | Batch 4300/5005 | Batch Loss: 0.000309
  Epoch 6 | Batch 4400/5005 | Batch Loss: 0.002359
  Epoch 6 | Batch 4500/5005 | Batch Loss: 0.000104
  Epoch 6 | Batch 4600/5005 | Batch Loss: 0.000110
  Epoch 6 | Batch 4700/5005 | Batch Loss: 0.000125
  Epoch 6 | Batch 4800/5005 | Batch Loss: 0.002920
  Epoch 6 | Batch 4900/5005 | Batch Loss: 0.000095
  Epoch 6 | Batch 5000/5005 | Batch Loss: 0.000095

Fine-tune Epoch 6/50 | Time: 487.4s
  Train Loss: 0.000757 | Val MSE: 0.001531
------------------------------------------------------------
  Epoch 7 | Batch 100/5005 | Batch Loss: 0.000091
  Epoch 7 | Batch 200/5005 | Batch Loss: 0.000101
  Epoch 7 | Batch 300/5005 | Batch Loss: 0.001136
  Epoch 7 | Batch 400/5005 | Batch Loss: 0.000105
  Epoch 7 | Batch 500/5005 | Batch Loss: 0.000106
  Epoch 7 | Batch 600/5005 | Batch Loss: 0.000133
  Epoch 7 | Batch 700/5005 | Batch Loss: 0.000103
  Epoch 7 | Batch 800/5005 | Batch Loss: 0.000218
  Epoch 7 | Batch 900/5005 | Batch Loss: 0.000337
  Epoch 7 | Batch 1000/5005 | Batch Loss: 0.000097
  Epoch 7 | Batch 1100/5005 | Batch Loss: 0.000304
  Epoch 7 | Batch 1200/5005 | Batch Loss: 0.000660
  Epoch 7 | Batch 1300/5005 | Batch Loss: 0.000101
  Epoch 7 | Batch 1400/5005 | Batch Loss: 0.000140
  Epoch 7 | Batch 1500/5005 | Batch Loss: 0.000089
  Epoch 7 | Batch 1600/5005 | Batch Loss: 0.000096
  Epoch 7 | Batch 1700/5005 | Batch Loss: 0.000116
  Epoch 7 | Batch 1800/5005 | Batch Loss: 0.000098
  Epoch 7 | Batch 1900/5005 | Batch Loss: 0.000094
  Epoch 7 | Batch 2000/5005 | Batch Loss: 0.000090
  Epoch 7 | Batch 2100/5005 | Batch Loss: 0.000134
  Epoch 7 | Batch 2200/5005 | Batch Loss: 0.000318
  Epoch 7 | Batch 2300/5005 | Batch Loss: 0.000113
  Epoch 7 | Batch 2400/5005 | Batch Loss: 0.000696
  Epoch 7 | Batch 2500/5005 | Batch Loss: 0.000097
  Epoch 7 | Batch 2600/5005 | Batch Loss: 0.000118
  Epoch 7 | Batch 2700/5005 | Batch Loss: 0.000111
  Epoch 7 | Batch 2800/5005 | Batch Loss: 0.000090
  Epoch 7 | Batch 2900/5005 | Batch Loss: 0.000119
  Epoch 7 | Batch 3000/5005 | Batch Loss: 0.000579
  Epoch 7 | Batch 3100/5005 | Batch Loss: 0.000110
  Epoch 7 | Batch 3200/5005 | Batch Loss: 0.000129
  Epoch 7 | Batch 3300/5005 | Batch Loss: 0.000116
  Epoch 7 | Batch 3400/5005 | Batch Loss: 0.000103
  Epoch 7 | Batch 3500/5005 | Batch Loss: 0.000099
  Epoch 7 | Batch 3600/5005 | Batch Loss: 0.000103
  Epoch 7 | Batch 3700/5005 | Batch Loss: 0.014618
  Epoch 7 | Batch 3800/5005 | Batch Loss: 0.000116
  Epoch 7 | Batch 3900/5005 | Batch Loss: 0.000138
  Epoch 7 | Batch 4000/5005 | Batch Loss: 0.000109
  Epoch 7 | Batch 4100/5005 | Batch Loss: 0.000101
  Epoch 7 | Batch 4200/5005 | Batch Loss: 0.000089
  Epoch 7 | Batch 4300/5005 | Batch Loss: 0.000102
  Epoch 7 | Batch 4400/5005 | Batch Loss: 0.000105
  Epoch 7 | Batch 4500/5005 | Batch Loss: 0.000132
  Epoch 7 | Batch 4600/5005 | Batch Loss: 0.000110
  Epoch 7 | Batch 4700/5005 | Batch Loss: 0.000107
  Epoch 7 | Batch 4800/5005 | Batch Loss: 0.003057
  Epoch 7 | Batch 4900/5005 | Batch Loss: 0.000098
  Epoch 7 | Batch 5000/5005 | Batch Loss: 0.000088

Fine-tune Epoch 7/50 | Time: 483.2s
  Train Loss: 0.000731 | Val MSE: 0.001276
------------------------------------------------------------
  Epoch 8 | Batch 100/5005 | Batch Loss: 0.000081
  Epoch 8 | Batch 200/5005 | Batch Loss: 0.000094
  Epoch 8 | Batch 300/5005 | Batch Loss: 0.000102
  Epoch 8 | Batch 400/5005 | Batch Loss: 0.000097
  Epoch 8 | Batch 500/5005 | Batch Loss: 0.000099
  Epoch 8 | Batch 600/5005 | Batch Loss: 0.000152
  Epoch 8 | Batch 700/5005 | Batch Loss: 0.000098
  Epoch 8 | Batch 800/5005 | Batch Loss: 0.000092
  Epoch 8 | Batch 900/5005 | Batch Loss: 0.000330
  Epoch 8 | Batch 1000/5005 | Batch Loss: 0.009858
  Epoch 8 | Batch 1100/5005 | Batch Loss: 0.000129
  Epoch 8 | Batch 1200/5005 | Batch Loss: 0.000095
  Epoch 8 | Batch 1300/5005 | Batch Loss: 0.000144
  Epoch 8 | Batch 1400/5005 | Batch Loss: 0.000122
  Epoch 8 | Batch 1500/5005 | Batch Loss: 0.000096
  Epoch 8 | Batch 1600/5005 | Batch Loss: 0.000105
  Epoch 8 | Batch 1700/5005 | Batch Loss: 0.000143
  Epoch 8 | Batch 1800/5005 | Batch Loss: 0.000113
  Epoch 8 | Batch 1900/5005 | Batch Loss: 0.000089
  Epoch 8 | Batch 2000/5005 | Batch Loss: 0.000115
  Epoch 8 | Batch 2100/5005 | Batch Loss: 0.000108
  Epoch 8 | Batch 2200/5005 | Batch Loss: 0.000170
  Epoch 8 | Batch 2300/5005 | Batch Loss: 0.000121
  Epoch 8 | Batch 2400/5005 | Batch Loss: 0.004257
  Epoch 8 | Batch 2500/5005 | Batch Loss: 0.000113
  Epoch 8 | Batch 2600/5005 | Batch Loss: 0.000100
  Epoch 8 | Batch 2700/5005 | Batch Loss: 0.000089
  Epoch 8 | Batch 2800/5005 | Batch Loss: 0.000104
  Epoch 8 | Batch 2900/5005 | Batch Loss: 0.000109
  Epoch 8 | Batch 3000/5005 | Batch Loss: 0.000112
  Epoch 8 | Batch 3100/5005 | Batch Loss: 0.000124
  Epoch 8 | Batch 3200/5005 | Batch Loss: 0.000088
  Epoch 8 | Batch 3300/5005 | Batch Loss: 0.000181
  Epoch 8 | Batch 3400/5005 | Batch Loss: 0.000085
  Epoch 8 | Batch 3500/5005 | Batch Loss: 0.000102
  Epoch 8 | Batch 3600/5005 | Batch Loss: 0.000142
  Epoch 8 | Batch 3700/5005 | Batch Loss: 0.000134
  Epoch 8 | Batch 3800/5005 | Batch Loss: 0.000089
  Epoch 8 | Batch 3900/5005 | Batch Loss: 0.000094
  Epoch 8 | Batch 4000/5005 | Batch Loss: 0.000106
  Epoch 8 | Batch 4100/5005 | Batch Loss: 0.001884
  Epoch 8 | Batch 4200/5005 | Batch Loss: 0.000100
  Epoch 8 | Batch 4300/5005 | Batch Loss: 0.000110
  Epoch 8 | Batch 4400/5005 | Batch Loss: 0.000130
  Epoch 8 | Batch 4500/5005 | Batch Loss: 0.000098
  Epoch 8 | Batch 4600/5005 | Batch Loss: 0.000121
  Epoch 8 | Batch 4700/5005 | Batch Loss: 0.000118
  Epoch 8 | Batch 4800/5005 | Batch Loss: 0.000115
  Epoch 8 | Batch 4900/5005 | Batch Loss: 0.000094
  Epoch 8 | Batch 5000/5005 | Batch Loss: 0.000124

Fine-tune Epoch 8/50 | Time: 481.9s
  Train Loss: 0.000712 | Val MSE: 0.001466
------------------------------------------------------------
  Epoch 9 | Batch 100/5005 | Batch Loss: 0.000138
  Epoch 9 | Batch 200/5005 | Batch Loss: 0.000095
  Epoch 9 | Batch 300/5005 | Batch Loss: 0.000095
  Epoch 9 | Batch 400/5005 | Batch Loss: 0.000093
  Epoch 9 | Batch 500/5005 | Batch Loss: 0.000093
  Epoch 9 | Batch 600/5005 | Batch Loss: 0.000619
  Epoch 9 | Batch 700/5005 | Batch Loss: 0.000120
  Epoch 9 | Batch 800/5005 | Batch Loss: 0.000085
  Epoch 9 | Batch 900/5005 | Batch Loss: 0.000089
  Epoch 9 | Batch 1000/5005 | Batch Loss: 0.001881
  Epoch 9 | Batch 1100/5005 | Batch Loss: 0.000096
  Epoch 9 | Batch 1200/5005 | Batch Loss: 0.000121
  Epoch 9 | Batch 1300/5005 | Batch Loss: 0.000099
  Epoch 9 | Batch 1400/5005 | Batch Loss: 0.004465
  Epoch 9 | Batch 1500/5005 | Batch Loss: 0.000085
  Epoch 9 | Batch 1600/5005 | Batch Loss: 0.000105
  Epoch 9 | Batch 1700/5005 | Batch Loss: 0.000110
  Epoch 9 | Batch 1800/5005 | Batch Loss: 0.000114
  Epoch 9 | Batch 1900/5005 | Batch Loss: 0.000144
  Epoch 9 | Batch 2000/5005 | Batch Loss: 0.000107
  Epoch 9 | Batch 2100/5005 | Batch Loss: 0.000111
  Epoch 9 | Batch 2200/5005 | Batch Loss: 0.002674
  Epoch 9 | Batch 2300/5005 | Batch Loss: 0.000099
  Epoch 9 | Batch 2400/5005 | Batch Loss: 0.000101
  Epoch 9 | Batch 2500/5005 | Batch Loss: 0.000096
  Epoch 9 | Batch 2600/5005 | Batch Loss: 0.000240
  Epoch 9 | Batch 2700/5005 | Batch Loss: 0.003136
  Epoch 9 | Batch 2800/5005 | Batch Loss: 0.000099
  Epoch 9 | Batch 2900/5005 | Batch Loss: 0.002599
  Epoch 9 | Batch 3000/5005 | Batch Loss: 0.000318
  Epoch 9 | Batch 3100/5005 | Batch Loss: 0.000097
  Epoch 9 | Batch 3200/5005 | Batch Loss: 0.000806
  Epoch 9 | Batch 3300/5005 | Batch Loss: 0.000091
  Epoch 9 | Batch 3400/5005 | Batch Loss: 0.000124
  Epoch 9 | Batch 3500/5005 | Batch Loss: 0.000484
  Epoch 9 | Batch 3600/5005 | Batch Loss: 0.000759
  Epoch 9 | Batch 3700/5005 | Batch Loss: 0.000132
  Epoch 9 | Batch 3800/5005 | Batch Loss: 0.000132
  Epoch 9 | Batch 3900/5005 | Batch Loss: 0.000089
  Epoch 9 | Batch 4000/5005 | Batch Loss: 0.004043
  Epoch 9 | Batch 4100/5005 | Batch Loss: 0.001410
  Epoch 9 | Batch 4200/5005 | Batch Loss: 0.000100
  Epoch 9 | Batch 4300/5005 | Batch Loss: 0.000082
  Epoch 9 | Batch 4400/5005 | Batch Loss: 0.000074
  Epoch 9 | Batch 4500/5005 | Batch Loss: 0.000107
  Epoch 9 | Batch 4600/5005 | Batch Loss: 0.000100
  Epoch 9 | Batch 4700/5005 | Batch Loss: 0.000098
  Epoch 9 | Batch 4800/5005 | Batch Loss: 0.000095
  Epoch 9 | Batch 4900/5005 | Batch Loss: 0.010725
  Epoch 9 | Batch 5000/5005 | Batch Loss: 0.000081

Fine-tune Epoch 9/50 | Time: 569.7s
  Train Loss: 0.000696 | Val MSE: 0.001211
------------------------------------------------------------
  Epoch 10 | Batch 100/5005 | Batch Loss: 0.000112
  Epoch 10 | Batch 200/5005 | Batch Loss: 0.000118
  Epoch 10 | Batch 300/5005 | Batch Loss: 0.000105
  Epoch 10 | Batch 400/5005 | Batch Loss: 0.000096
  Epoch 10 | Batch 500/5005 | Batch Loss: 0.015135
  Epoch 10 | Batch 600/5005 | Batch Loss: 0.000113
  Epoch 10 | Batch 700/5005 | Batch Loss: 0.000770
  Epoch 10 | Batch 800/5005 | Batch Loss: 0.000215
  Epoch 10 | Batch 900/5005 | Batch Loss: 0.000084
  Epoch 10 | Batch 1000/5005 | Batch Loss: 0.000113
  Epoch 10 | Batch 1100/5005 | Batch Loss: 0.000087
  Epoch 10 | Batch 1200/5005 | Batch Loss: 0.000130
  Epoch 10 | Batch 1300/5005 | Batch Loss: 0.000077
  Epoch 10 | Batch 1400/5005 | Batch Loss: 0.000106
  Epoch 10 | Batch 1500/5005 | Batch Loss: 0.000078
  Epoch 10 | Batch 1600/5005 | Batch Loss: 0.000292
  Epoch 10 | Batch 1700/5005 | Batch Loss: 0.000109
  Epoch 10 | Batch 1800/5005 | Batch Loss: 0.000093
  Epoch 10 | Batch 1900/5005 | Batch Loss: 0.004031
  Epoch 10 | Batch 2000/5005 | Batch Loss: 0.000089
  Epoch 10 | Batch 2100/5005 | Batch Loss: 0.000102
  Epoch 10 | Batch 2200/5005 | Batch Loss: 0.000093
  Epoch 10 | Batch 2300/5005 | Batch Loss: 0.000721
  Epoch 10 | Batch 2400/5005 | Batch Loss: 0.000099
  Epoch 10 | Batch 2500/5005 | Batch Loss: 0.000092
  Epoch 10 | Batch 2600/5005 | Batch Loss: 0.000116
  Epoch 10 | Batch 2700/5005 | Batch Loss: 0.000108
  Epoch 10 | Batch 2800/5005 | Batch Loss: 0.000117
  Epoch 10 | Batch 2900/5005 | Batch Loss: 0.000098
